,object id,district,street,year,month,hour of day,weekday,category,accident type,accident type 2,light situation,bike involved,car involved,pedestrian involved,motor bike involved,big track involved,other vehicle involved,road condition,district name,category name,accident detail,accident type detail,light condition,road condition detail
5749,195052,5,Borkumer Straße,2019,5,23,7,3,2,6,2,0,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
5750,195053,2,Traveplatz,2019,5,13,7,3,5,3,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5751,195054,2,Wrangelkiez,2019,5,13,7,3,5,7,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
5752,195055,2,Stralauer Kiez,2019,5,13,7,3,3,6,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5753,195056,10,Mahlsdorf Süd,2019,5,11,7,3,5,2,0,1,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5754,195057,4,George-Grosz-Platz,2019,5,10,7,3,2,6,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5755,195058,2,Weberwiese,2019,5,10,7,3,6,4,0,1,0,1,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5756,195059,7,Neu-Tempelhof,2019,5,9,7,3,6,4,0,0,1,1,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5757,195060,7,Manteuffelstraße,2019,5,10,7,3,5,2,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5758,195061,6,Kaiser-Wilhelm-Straße,2019,5,11,7,3,5,3,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5759,195062,4,Breitscheidplatz,2019,5,11,7,2,5,5,0,0,1,0,1,0,0,0,Charlottenburg - Wilmersdorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Accident involving parked vehicles,Daylight,Dry
5760,195063,1,Zillesiedlung,2019,5,21,7,3,3,6,2,0,1,0,1,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Dark,Dry
5761,195064,1,Sparrplatz,2019,5,20,7,3,0,7,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Others,Others,Daylight,Dry
5762,195065,3,Arnimplatz,2019,5,20,7,3,5,2,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5763,195066,12,Frohnau,2019,5,19,7,3,1,5,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5764,195067,1,Oranienburger Straße,2019,5,19,7,3,2,6,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5765,195068,3,Teutoburger Platz,2019,5,19,7,3,5,7,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
5766,195069,11,Rüdigerstraße,2019,5,19,7,3,5,3,0,1,0,0,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5767,195070,8,Rixdorf,2019,5,18,7,3,5,2,0,0,1,0,0,0,1,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5768,195071,7,Schöneberger Insel,2019,5,17,7,3,5,3,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5769,195072,7,Alt-Lichtenrade/Töpchiner Weg,2019,5,17,7,3,2,6,0,0,1,0,1,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5770,195073,11,Karlshorst Nord,2019,5,17,7,3,5,3,0,0,1,0,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5771,195074,8,Parchimer Allee,2019,5,16,7,3,1,5,0,1,1,0,0,0,1,0,Neukölln,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5772,195075,6,Mittelstraße,2019,5,23,7,3,0,1,2,1,0,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Others,Driving accident,Dark,Dry
5773,195076,12,Scharnweberstraße,2019,5,15,7,3,2,6,0,0,1,0,0,0,1,0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5774,195077,8,Glasower Straße,2019,5,15,7,3,2,6,0,0,1,0,1,0,0,0,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5775,195078,9,Baumschulenstraße,2019,5,14,7,3,5,3,0,0,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5776,195079,4,Preußenpark,2019,5,14,7,3,5,2,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5777,195080,12,Wittenau Süd,2019,5,14,7,2,5,2,0,0,0,0,1,1,0,0,Reinickendorf,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5778,195081,7,Rathausstraße,2019,5,13,7,2,1,5,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with serious injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5779,195082,6,Nikolassee,2019,5,17,7,3,0,5,0,0,1,0,1,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Others,Accident involving parked vehicles,Daylight,Dry
5780,195083,3,Niederschönhausen,2019,5,22,6,3,5,3,2,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
5781,195084,10,Biesdorf Süd,2019,5,20,6,3,2,6,0,0,1,0,1,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5782,195085,3,Volkspark Prenzlauer Berg,2019,5,18,6,3,6,4,0,1,0,1,0,0,0,0,Pankow,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5783,195086,8,Buschkrugallee Nord,2019,5,19,6,3,2,2,1,0,1,0,1,0,0,0,Neukölln,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Twilight,Dry
5784,195087,2,Wassertorplatz,2019,5,12,6,3,5,3,0,1,0,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5785,195088,7,Nollendorfplatz,2019,5,11,6,3,5,2,0,0,1,0,1,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5786,195089,1,Reinickendorfer Straße,2019,5,10,6,3,5,3,0,0,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5787,195090,8,Reuterkiez,2019,5,10,6,3,5,2,0,1,1,0,0,0,0,0,Neukölln,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5788,195091,12,Schäfersee,2019,5,9,6,3,0,3,0,0,1,0,1,0,0,0,Reinickendorf,Accident with minor injuries,Others,Turning/Crossing accident,Daylight,Dry
5789,195092,4,Park Ruhwald,2019,5,7,6,3,5,2,0,0,1,0,1,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5790,195093,1,Charitéviertel,2019,5,8,6,3,5,2,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5791,195094,4,Karl-August-Platz,2019,5,7,6,3,0,1,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Driving accident,Daylight,Dry
5792,195095,7,Rathaus Tempelhof,2019,5,6,6,3,5,2,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5793,195096,10,Helle Mitte,2019,5,9,6,3,5,3,0,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5794,195097,2,Friedenstraße,2019,5,8,6,3,2,6,0,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5795,195098,2,Wassertorplatz,2019,5,11,6,2,2,6,0,0,0,0,0,1,0,0,Friedrichshain - Kreuzberg,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5796,195099,5,Adamstraße,2019,5,13,6,3,6,2,0,0,1,1,0,0,0,0,Spandau,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry
5797,195100,4,Breitscheidplatz,2019,5,14,6,3,6,4,0,0,1,1,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5798,195101,4,Breite Straße,2019,5,14,6,3,5,3,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5799,195102,4,Alt-Lietzow,2019,5,15,6,3,5,2,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5800,195103,5,Adamstraße,2019,5,14,6,3,1,5,0,0,0,0,1,0,1,0,Spandau,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5801,195104,1,Stephankiez,2019,5,15,6,3,3,6,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5802,195105,6,Komponistenviertel Lankwitz,2019,5,15,6,3,5,3,0,0,1,0,0,0,0,0,Steglitz-Zehlendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5803,195106,1,Stülerstraße,2019,5,16,6,3,5,2,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5804,195107,1,Leopoldplatz,2019,5,16,6,3,5,3,0,1,0,0,0,0,1,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5805,195108,4,Preußenpark,2019,5,16,6,3,5,2,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5806,195109,10,Alt-Marzahn,2019,5,17,6,3,5,3,0,0,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5807,195110,3,Buchholz,2019,5,17,6,3,2,6,0,0,1,0,0,0,1,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5808,195111,7,Marienfelde Süd,2019,5,17,6,3,5,3,0,0,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5809,195112,12,Teichstraße,2019,5,17,6,3,5,7,0,0,1,0,1,0,0,0,Reinickendorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Others,Daylight,Dry
5810,195113,7,Rathausstraße,2019,5,17,6,3,0,2,0,1,1,0,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Others,Turning accident,Daylight,Dry
5811,195114,9,Rahnsdorf/Hessenwinkel,2019,5,16,6,2,5,3,0,1,1,0,0,0,0,0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5812,195115,2,Oranienplatz,2019,5,16,6,3,1,5,0,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5813,195116,5,Amorbacher Weg,2019,5,18,6,3,2,2,0,1,1,0,0,0,0,0,Spandau,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning accident,Daylight,Dry
5814,195117,2,Traveplatz,2019,5,15,6,3,3,6,0,1,0,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5815,195118,3,Niederschönhausen,2019,5,15,5,3,3,6,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5816,195119,2,Urbanstraße,2019,5,15,5,3,6,4,0,1,0,1,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5817,195120,12,Teichstraße,2019,5,8,5,3,1,5,0,0,1,0,0,0,1,0,Reinickendorf,Accident with minor injuries,Collision with a moving/standing/parked vehicle,Accident involving parked vehicles,Daylight,Dry
5818,195121,10,Alte Hellersdorfer Straße,2019,5,6,5,3,5,2,0,1,1,0,0,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5819,195122,11,Mühlengrund,2019,5,18,5,3,2,3,0,1,1,0,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Turning/Crossing accident,Daylight,Dry
5820,195123,1,Humboldthain Nordwest,2019,5,17,5,3,2,6,0,0,0,0,1,0,1,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5821,195124,3,Weißenseer Spitze,2019,5,15,5,3,3,2,0,1,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Turning accident,Daylight,Dry
5822,195125,2,Mehringplatz,2019,5,23,5,3,2,6,2,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Dark,Dry
5823,195126,3,Herthaplatz,2019,5,8,5,3,2,6,0,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5824,195127,4,Rüdesheimer Platz,2019,5,11,5,3,5,3,0,0,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5825,195128,9,Dorf Altglienicke,2019,5,8,5,3,6,2,0,0,1,1,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision between vehicle and pedestrian,Turning accident,Daylight,Dry
5826,195129,9,Altstadt Kietz,2019,5,11,5,3,5,2,0,0,1,0,0,0,0,0,Treptow-Köpenick,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5827,195130,10,Herzbergstraße,2019,5,9,5,3,3,6,0,0,1,0,1,0,0,0,Marzahn-Hellersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5828,195131,2,Rathaus Yorckstraße,2019,5,11,5,3,2,6,0,0,1,0,1,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5829,195132,11,Rüdigerstraße,2019,5,9,5,3,5,3,0,1,1,0,0,0,0,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5830,195133,2,Friedenstraße,2019,5,13,5,3,3,6,0,1,0,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5831,195134,9,Köpenicker Landstraße,2019,5,9,5,2,5,2,0,1,0,0,0,1,0,0,Treptow-Köpenick,Accident with serious injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5832,195135,4,Plötzensee,2019,5,13,5,2,2,7,0,0,1,0,1,0,0,0,Charlottenburg - Wilmersdorf,Accident with serious injuries,Collision with the vehicle in front/waiting vehicle,Others,Daylight,Dry
5833,195136,4,Breitscheidplatz,2019,5,13,5,3,0,1,0,1,0,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Others,Driving accident,Daylight,Dry
5834,195137,9,Adlershof Ost,2019,5,9,5,2,6,4,0,0,1,1,0,0,0,0,Treptow-Köpenick,Accident with serious injuries,Collision between vehicle and pedestrian,Pedestrian crossing accident,Daylight,Dry
5835,195138,1,Oranienburger Straße,2019,5,9,5,3,2,6,0,0,1,0,0,0,1,0,Mitte,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
5836,195139,2,Lausitzer Platz,2019,5,22,5,3,5,3,2,1,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
5837,195140,2,Wassertorplatz,2019,5,21,5,3,5,3,2,0,1,0,0,0,0,0,Friedrichshain - Kreuzberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Dark,Dry
5838,195141,3,Teutoburger Platz,2019,5,21,5,3,0,7,2,0,1,0,0,0,0,0,Pankow,Accident with minor injuries,Others,Others,Dark,Dry
5839,195142,1,Gesundbrunnen,2019,5,20,5,3,5,2,0,0,1,0,0,0,1,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5840,195143,4,Amtsgerichtsplatz,2019,5,18,5,3,3,6,0,1,1,0,0,0,0,0,Charlottenburg - Wilmersdorf,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5841,195144,11,Große-Leege-Straße,2019,5,17,5,3,5,2,0,1,1,0,0,0,1,0,Lichtenberg,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning accident,Daylight,Dry
5842,195145,1,Unter den Linden Süd,2019,5,17,5,3,3,6,0,1,0,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a vehicle traveling laterally in the same direction,Collision involving vehicles going in the same way,Daylight,Dry
5843,195146,7,Nollendorfplatz,2019,5,16,5,3,6,3,0,1,0,1,0,0,0,0,Tempelhof-Schöneberg,Accident with minor injuries,Collision between vehicle and pedestrian,Turning/Crossing accident,Daylight,Dry
5844,195147,1,Nördlicher Landwehrkanal,2019,5,16,5,3,5,3,0,1,1,0,0,0,0,0,Mitte,Accident with minor injuries,Collision with a turning/crossing vehicle,Turning/Crossing accident,Daylight,Dry
5845,195148,12,Frohnau,2019,5,15,5,3,2,6,0,1,1,0,0,0,0,0,Reinickendorf,Accident with minor injuries,Collision with the vehicle in front/waiting vehicle,Collision involving vehicles going in the same way,Daylight,Dry
